id,dt_tm,lang,retweet,name,body,lat,lon
646867567269781504,Thu Sep 24 02:03:40 +0000 2015,en,1,st4njdbs,RT @iamharout: Halloween movies n chill,,
646867566619717632,Thu Sep 24 02:03:40 +0000 2015,en,1,RyanRidgewell1,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867570688172032,Thu Sep 24 02:03:41 +0000 2015,en,1,ZGibbbzzz,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867571111817216,Thu Sep 24 02:03:41 +0000 2015,en,1,BmoreFittie,RT @SaSquats: E-mail sferrellfitness@yahoo.com if you're interested in participating in our Halloween program ☺️ 🎃👻🍎💪 http://t.co/3ZiM5th0Lc,,
646867571199901697,Thu Sep 24 02:03:41 +0000 2015,en,1,shavonne_flngn,RT @SincerelyTumblr: Halloween movies n chill,,
646867572592349184,Thu Sep 24 02:03:42 +0000 2015,en,0,JenNuhFur28,Too soon to be excited for Halloween?   But it is the #FirstDayOfFall!!!!… https://t.co/MZL3rpCk9W,,
646867573863239680,Thu Sep 24 02:03:42 +0000 2015,en,1,_TamlahCarisma,RT @iamharout: Halloween movies n chill,,
646867573372354560,Thu Sep 24 02:03:42 +0000 2015,en,0,dsmenagerie,925 Sterling silver Skull Halloween Pendant by dsmenagerie http://t.co/AJpoGZIjVS via @Etsy,,
646867574962192384,Thu Sep 24 02:03:42 +0000 2015,en,1,gayguys81yurmom,RT @iamharout: Halloween movies n chill,,
646867575750721537,Thu Sep 24 02:03:42 +0000 2015,en,1,Alivia_Olsen,RT @CraziestSex: Halloween movies n chill,,
646867575524167680,Thu Sep 24 02:03:42 +0000 2015,en,0,BCf_X_4S,http://t.co/1aRwfCkyIf #Fashion #Deals #9792 Star Wars Rebels Ezra Halloween Costume for Boys... http://t.co/vGlqDKHgHw,,
646867577147404288,Thu Sep 24 02:03:43 +0000 2015,en,1,mintbluey10,RT @coded4d9dc: [Fanacc] 150923 LAUGHx3 event in BIG CAT; Osaka: Halloween cosplay? 😂  Cr. miki_got7 http://t.co/9Lq6Vgz6Tc,,
646867577801605121,Thu Sep 24 02:03:43 +0000 2015,en,1,Morgan_4444,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867578061766657,Thu Sep 24 02:03:43 +0000 2015,en,1,JessOrientale,RT @CheerBook2: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646867578267287552,Thu Sep 24 02:03:43 +0000 2015,en,1,rachellej_2,RT @CraziestSex: Halloween movies n chill,,
646867579865296896,Thu Sep 24 02:03:43 +0000 2015,en,1,Erln_St_Clair,RT @iamharout: Halloween movies n chill,,
646867580972613633,Thu Sep 24 02:03:44 +0000 2015,en,1,skyler_burke_,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867581475909634,Thu Sep 24 02:03:44 +0000 2015,en,1,MooreTehya,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867581840805888,Thu Sep 24 02:03:44 +0000 2015,en,1,Royal82S9,RT @iamharout: Halloween movies n chill,,
646867582629335040,Thu Sep 24 02:03:44 +0000 2015,en,1,AdrianMedina136,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867582482452480,Thu Sep 24 02:03:44 +0000 2015,en,1,ashlynschulz,RT @FemaleTexts: Halloween movies n chill,,
646867583103168512,Thu Sep 24 02:03:44 +0000 2015,en,1,SydneyHohn,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646867584713777152,Thu Sep 24 02:03:45 +0000 2015,en,1,paolapadiya,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867585414365185,Thu Sep 24 02:03:45 +0000 2015,en,1,magicalmadds,RT @SexualGif: Halloween movies n chill,,
646867586353922048,Thu Sep 24 02:03:45 +0000 2015,en,1,VoyagerSeason1,RT @iamharout: Halloween movies n chill,,
646867586504781826,Thu Sep 24 02:03:45 +0000 2015,en,1,_JLane315,RT @iDntWearCondoms: RT @JoeBudden: U a hoe if u already know what u gonna be for Halloween,,
646867587331194882,Thu Sep 24 02:03:45 +0000 2015,en,1,HBB2287,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867587247308801,Thu Sep 24 02:03:45 +0000 2015,en,1,walksslikerain,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646867587276623872,Thu Sep 24 02:03:45 +0000 2015,en,0,KayleeGromoll,Halloween movies and chill,,
646867587750580224,Thu Sep 24 02:03:45 +0000 2015,en,0,natashahurst561,watching Halloween movies; hot chocolate; cuddled up with you by the fire is where I'd like to be 👫,,
646867587595431936,Thu Sep 24 02:03:45 +0000 2015,en,1,_Alejandro99_,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867589340250112,Thu Sep 24 02:03:46 +0000 2015,en,0,chickiedee_com,I've been working on some super cute Roblin Monsters for Halloween! #roblins #theroblinshop https://t.co/D3MwISkxvz,,
646867589617065985,Thu Sep 24 02:03:46 +0000 2015,en,1,bia_vicky,RT @Ohh_DatsYoGirl: Already thinkin bout Halloween,,
646867590220935168,Thu Sep 24 02:03:46 +0000 2015,en,1,MIMALINDA57,RT @iamharout: Halloween movies n chill,,
646867590178934784,Thu Sep 24 02:03:46 +0000 2015,en,1,_mariaaaortizzz,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867590711767042,Thu Sep 24 02:03:46 +0000 2015,en,0,danielle_gropp,Cannot wait for October cause all the Halloween movies will be on Disney channel 😍🎃,,
646867590984417280,Thu Sep 24 02:03:46 +0000 2015,en,1,NlcAnnaEllis,RT @iamharout: Halloween movies n chill,,
646867591777005568,Thu Sep 24 02:03:46 +0000 2015,en,0,MiaDeSeram,Disney Just Made a Controversial Decision When it Comes to Kids' Halloween Costumes http://t.co/wMBzOzTET4 via @ijreview,,
646867593429585920,Thu Sep 24 02:03:47 +0000 2015,en,0,LAlNEY,I'm gonna be a warrior for Halloween even though no one will get it.,,
646867594255863808,Thu Sep 24 02:03:47 +0000 2015,en,1,lockedown8221,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867594402619392,Thu Sep 24 02:03:47 +0000 2015,en,1,lexi_m13,RT @ABCFamily: Wakey; wakey Cameron. The #Stitchers Halloween special is coming! #October20 #13NightsOfHalloween http://t.co/81fzFJQVvT,,
646867595539390464,Thu Sep 24 02:03:47 +0000 2015,en,1,baileyisthanem,RT @ChiIIVlbes: Halloween movies; coffee &amp; chill?,,
646867597397508097,Thu Sep 24 02:03:48 +0000 2015,en,1,katja_ox,RT @Gabby_Love18: HALLOWEEN!! HALLOWEEN!! 😍😈🎃💀👻 https://t.co/g0fVbA4xsL,,
646867597384781825,Thu Sep 24 02:03:48 +0000 2015,en,1,Lowphazer,RT @djpaulomusic: VIVA (NY) XION (Atlanta) RELOAD (Halloween LA); WHITE PARTY (MIAMI) https://t.co/hGofdDazlL,,
646867597615493120,Thu Sep 24 02:03:48 +0000 2015,en,1,Yung_Kaft1997,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867599100366848,Thu Sep 24 02:03:48 +0000 2015,en,1,olivia_s_rhodes,RT @TLHanna_STUCO: We would like to have a Halloween dance following the game on October 30th however we need 12 more volunteers to chapero…,,
646867599351934976,Thu Sep 24 02:03:48 +0000 2015,en,1,priseeyuh,RT @KardashianReact: august; september; halloween; thanksgiving; christmas,,
